id.exposure	id.outcome	exposure	outcome	snp_r2.exposure	snp_r2.outcome	correct_causal_direction	steiger_pval
CMioAj	ieu-b-4957	15384_15_KL_KLOTHO	ieu-b-4957	0.0076525398188424	0.000327143165106421	TRUE	NA
cMXJOg	ieu-b-4957	9816_37_ISOC1_ISOC1	ieu-b-4957	0.0125546865115539	7.17085649971896e-06	TRUE	NA
CnMBWr	ieu-b-4957	18236_3_HSPC159_LEGL	ieu-b-4957	0.00233306864904025	0.000640214459916882	TRUE	NA
cOcIj2	ieu-b-4957	11356_19_DGCR14_DGC14	ieu-b-4957	0.0034098256315362	1.81227592320296e-05	TRUE	NA
CQM6OE	ieu-b-4957	9357_4_CREG1_CREG1	ieu-b-4957	0.0120201431215084	0.00107361151994066	TRUE	NA
CU88DM	ieu-b-4957	13118_5_SMOC1_SMOC1	ieu-b-4957	0.0135794077229232	7.49981558789995e-05	TRUE	NA
Cv9nMW	ieu-b-4957	17756_69_DCTD_DCTD	ieu-b-4957	0.00327444921702498	0.000471451351050611	TRUE	NA
cVM05L	ieu-b-4957	3519_3_CCL17_TARC	ieu-b-4957	0.0201443539795747	0.000694875397849257	TRUE	NA
cwBqBV	ieu-b-4957	5813_58_EPO_Epo	ieu-b-4957	0.00227885206036759	3.19806826414573e-05	TRUE	NA
CwEAcZ	ieu-b-4957	18831_6_LRIG1_LRIG1	ieu-b-4957	0.270274461006631	8.95121162427891e-05	TRUE	NA
CxQ5Vw	ieu-b-4957	13944_3_SULT1A3_SULT_1A3	ieu-b-4957	0.00871247128311893	1.11138878811378e-06	TRUE	NA
CYG4w3	ieu-b-4957	2831_29_KLK11_Kallikrein_11	ieu-b-4957	0.318547529702136	5.466323222582e-06	TRUE	NA
d04EIY	ieu-b-4957	17680_12_EPHB1_EPHB1	ieu-b-4957	0.038613928479378	0.000977154542184166	TRUE	NA
D2ufQk	ieu-b-4957	3807_1_FGF23_FGF23	ieu-b-4957	0.00130163637695486	0.000133877624786076	TRUE	NA
d40K6g	ieu-b-4957	8304_50_TNFRSF11B_OPG	ieu-b-4957	0.0109489458953539	8.04357335843723e-06	TRUE	NA
D4Wzq8	ieu-b-4957	14133_93_IL1R2_IL_1_sRII	ieu-b-4957	0.124174285820012	0.000630165515706546	TRUE	NA
D9YnjZ	ieu-b-4957	18873_8_CEACAM8_CEAM8	ieu-b-4957	0.00231011145825249	0.000137054005437798	TRUE	NA
dAg3Lo	ieu-b-4957	18893_26_GPR56_GPR56	ieu-b-4957	0.00325665446784398	0.00157044576604188	TRUE	NA
dBmqOj	ieu-b-4957	10940_25_SRL_SRCA	ieu-b-4957	0.00661678700872714	1.36564694848548e-05	TRUE	NA
ddxbSr	ieu-b-4957	7871_16_TMEM132A_T132A	ieu-b-4957	0.172475900991693	0.000110220216161238	TRUE	NA
De6XYH	ieu-b-4957	15482_12_A2ML1_A2ML1	ieu-b-4957	0.0206773305626727	5.92497005091028e-06	TRUE	NA
dEK9HV	ieu-b-4957	3852_19_DNAJB1_HSP_40	ieu-b-4957	0.00133486712919119	1.3121085967143e-05	TRUE	NA
Dervw7	ieu-b-4957	6626_81_CHST12_CHSTC	ieu-b-4957	0.0139821547527945	0.000132815704582072	TRUE	NA
deVmyy	ieu-b-4957	15480_2_VNN2_VNN2	ieu-b-4957	0.307635776520429	0.000166734932195265	TRUE	NA
dEz6Bd	ieu-b-4957	17454_15_EGFL6_EGFL6	ieu-b-4957	0.087043158598092	9.17614215415199e-05	TRUE	NA
Df8K9Y	ieu-b-4957	11104_13_CHI3L1_YKL_40	ieu-b-4957	0.572684068093844	0.000171903204818044	TRUE	NA
DfcEwm	ieu-b-4957	4911_49_GSTP1_Glutathione_S_transferase_Pi	ieu-b-4957	0.00820127827650373	1.19056824915672e-05	TRUE	NA
dhFgCf	ieu-b-4957	19615_213_NT5C3A_5NT3	ieu-b-4957	0.00301136676127043	4.62326942967436e-05	TRUE	NA
DHZOt4	ieu-b-4957	7096_30_RMDN1_RMD1	ieu-b-4957	0.0302851569464998	0.000690164465018668	TRUE	NA
DITna6	ieu-b-4957	18180_58_RTN4IP1_RT4I1	ieu-b-4957	0.0021695305642572	4.47925820275833e-05	TRUE	NA
DKoUVP	ieu-b-4957	2913_1_CCL23_MPIF_1	ieu-b-4957	0.0242520613720445	6.86713531498876e-07	TRUE	NA
DlEXcp	ieu-b-4957	18215_5_THG1L_THG1	ieu-b-4957	0.0812395504478827	6.74362827018822e-05	TRUE	NA
DLwFCr	ieu-b-4957	9233_71_TFPI2_TFPI__2	ieu-b-4957	0.00149192515163227	0.000237954714788723	TRUE	NA
DqhouB	ieu-b-4957	10772_21_CSGALNACT2_CGAT2	ieu-b-4957	0.00616686501187397	2.40649382452008e-07	TRUE	NA
DqnPhA	ieu-b-4957	3029_52_CD209_DC_SIGN	ieu-b-4957	0.0445732709388319	0.00022046369290816	TRUE	NA
dQqO6c	ieu-b-4957	18312_68_NDRG3_NDRG3	ieu-b-4957	0.00393305507003851	0.000122008669836953	TRUE	NA
dUHdY6	ieu-b-4957	16307_22_UNC5D_UNC5H4	ieu-b-4957	0.00484909888859136	0.000528049119151668	TRUE	NA
dV4SJJ	ieu-b-4957	8468_19_KLK3_PSA	ieu-b-4957	0.0013384299610338	1.49032519625938e-05	TRUE	NA
dVbyz0	ieu-b-4957	18934_50_TGM2_Tissue_transglutaminase	ieu-b-4957	0.0154713981354029	9.51888429933648e-06	TRUE	NA
dwff9Y	ieu-b-4957	7211_2_RNASE1_RNase_1	ieu-b-4957	0.0191301819789382	0.000414712166338651	TRUE	NA
DwJQNb	ieu-b-4957	8958_51_CHL1_CHL1	ieu-b-4957	0.0227628043425303	3.47879027524513e-08	TRUE	NA
dwqFGv	ieu-b-4957	12401_3_STAMBPL1_STALP	ieu-b-4957	0.0055658324162881	0.00189902696700478	TRUE	NA
DwwvWy	ieu-b-4957	11302_237_TNR_TENR	ieu-b-4957	0.00863620697437754	0.00106995479527955	TRUE	NA
DXaWk8	ieu-b-4957	5465_32_HS6ST1_H6ST1	ieu-b-4957	0.0114390416015065	0.000110870028232739	TRUE	NA
DYb9N6	ieu-b-4957	10451_11_NUCB1_NUCB1	ieu-b-4957	0.0082032316509429	0.000208032722062775	TRUE	NA
dykjbw	ieu-b-4957	15427_35_LOXL3_LOXL3	ieu-b-4957	0.005270430211374	0.000149010861285453	TRUE	NA
e2PLT5	ieu-b-4957	8956_96_SCARF2_SREC_II	ieu-b-4957	0.00811717510063355	1.652960124395e-06	TRUE	NA
e2Scty	ieu-b-4957	9713_67_PDGFRL_PGFRL	ieu-b-4957	0.0653981418852475	1.4871712755834e-06	TRUE	NA
ea9u9B	ieu-b-4957	15417_3_SERPINB5_Maspin	ieu-b-4957	0.00916416175208441	2.84018162772437e-06	TRUE	NA
Eb8Za3	ieu-b-4957	11388_75_WFDC2_HE4	ieu-b-4957	0.0016589998159898	0.000336488485430093	TRUE	NA
ecfS0U	ieu-b-4957	9264_11_CTSO_CATO	ieu-b-4957	0.0109625675731849	2.49383960796426e-05	TRUE	NA
eD587B	ieu-b-4957	2579_17_MMP9_MMP_9	ieu-b-4957	0.00226017859826526	7.86023443820251e-05	TRUE	NA
eFhCCH	ieu-b-4957	9172_69_MMP8_MMP_8	ieu-b-4957	0.0204087195252916	7.85945971216719e-05	TRUE	NA
eFWfoD	ieu-b-4957	16309_30_DKKL1_Soggy_1	ieu-b-4957	5.61264911034908e-05	6.53219124639714e-05	FALSE	NA
egVDS6	ieu-b-4957	15614_168_LILRA2_LIRA2	ieu-b-4957	0.117733325174574	0.000134677171275461	TRUE	NA
ekQ3PK	ieu-b-4957	6706_18_ALPPL2_PPBN	ieu-b-4957	0.00137049176934464	8.00465036474765e-05	TRUE	NA
Em0pLo	ieu-b-4957	15316_262_TXNL4B_TXN4B	ieu-b-4957	0.00875329550794734	4.67719461282511e-06	TRUE	NA
eMWXOI	ieu-b-4957	12662_82_ECH1_ECH1	ieu-b-4957	0.0335291919797143	0.000459619219776788	TRUE	NA
eN0dbU	ieu-b-4957	5451_1_ALCAM_ALCAM	ieu-b-4957	0.00574593181445466	0.000293082692987442	TRUE	NA
ENgW4n	ieu-b-4957	3331_8_RGMB_RGMB	ieu-b-4957	0.00970853013805269	3.41879561005121e-05	TRUE	NA
eom1Ok	ieu-b-4957	3293_2_CD5L_CD5L	ieu-b-4957	0.0410387839634307	1.9638509900885e-05	TRUE	NA
EPk05p	ieu-b-4957	14153_8_EFNA3_Ephrin_A3	ieu-b-4957	0.0013405801354893	2.75761543228446e-06	TRUE	NA
ePRqZ0	ieu-b-4957	16613_3_CDH17_CAD17	ieu-b-4957	0.030836916382009	0.000173753941440223	TRUE	NA
eqJRAr	ieu-b-4957	6255_74_CPXM1_CPXM1	ieu-b-4957	6.63678712881416e-06	2.14292572225584e-07	TRUE	NA
erGeJb	ieu-b-4957	18181_2_TSSC4_TSSC4	ieu-b-4957	0.00138524746893871	7.78692533829758e-05	TRUE	NA
ERypuL	ieu-b-4957	2743_5_SHH_Sonic_Hedgehog	ieu-b-4957	0.00370458656674844	0.000184167746888629	TRUE	NA
esigFV	ieu-b-4957	5346_24_CPNE1_CPNE1	ieu-b-4957	0.269078307153186	6.04104126468086e-06	TRUE	NA
eU6VYU	ieu-b-4957	15441_6_GM2A_SAP3	ieu-b-4957	0.0268308003772017	0.000205026138121753	TRUE	NA
eu6yjg	ieu-b-4957	15470_11_HEXB_Hexosaminidase_B	ieu-b-4957	0.0286435237851839	0.000360012457363544	TRUE	NA
eubx06	ieu-b-4957	3484_60_AGT_Angiotensinogen	ieu-b-4957	0.013421207276968	0.000379920901510271	TRUE	NA
EusRYA	ieu-b-4957	17819_30_FAHD1_FAHD1	ieu-b-4957	0.0121181231377765	0.000108576567139644	TRUE	NA
eWV1ec	ieu-b-4957	3232_28_ACP5_TrATPase	ieu-b-4957	0.0204542507759944	0.00042593556916725	TRUE	NA
ewzxEI	ieu-b-4957	8794_13_DPEP1_DPEP1	ieu-b-4957	0.156533783275164	6.65706615335507e-06	TRUE	NA
ExsK0e	ieu-b-4957	11134_30_MTRF1L_RF1ML	ieu-b-4957	0.0131336481137622	4.74126840508109e-06	TRUE	NA
Exv96X	ieu-b-4957	3622_33_LGMN_LGMN	ieu-b-4957	0.00628293203590824	0.0010967470866183	TRUE	NA
eXwLX0	ieu-b-4957	19560_23_PLXNA4_PLXA4	ieu-b-4957	0.00308934587521241	1.03216638323797e-05	TRUE	NA
eYEsyO	ieu-b-4957	8859_51_CA11_CAH11	ieu-b-4957	0.00942524456468376	7.56413618138243e-05	TRUE	NA
f0Msdq	ieu-b-4957	3340_53_THBS4_TSP4	ieu-b-4957	0.0194345805177269	0.000177418842450682	TRUE	NA
f18Fz4	ieu-b-4957	5722_78_PRCP_Prolylcarboxypeptidase	ieu-b-4957	0.0120959227841732	0.000236096916033304	TRUE	NA
F5dMvX	ieu-b-4957	3858_5_ACP1_PPAC	ieu-b-4957	0.668030622354299	2.5595806165401e-05	TRUE	NA
f6cQ0F	ieu-b-4957	4567_82_SH2D1A_SH21A	ieu-b-4957	0.00670355169903777	1.83483468148406e-06	TRUE	NA
F7z0FA	ieu-b-4957	3216_2_PIGR_PIGR	ieu-b-4957	0.00935953648044082	0.000199149698906319	TRUE	NA
fa0pXd	ieu-b-4957	15300_66_CCDC134_CC134	ieu-b-4957	0.00530809381215183	0.000192694081396759	TRUE	NA
fB6hlj	ieu-b-4957	13381_49_B4GALT1_B4GT1	ieu-b-4957	0.0144657017096316	0.000663782047610571	TRUE	NA
FBuiGF	ieu-b-4957	8687_26_TMEM106B_T106B	ieu-b-4957	0.006312571226686	0.000458034345894778	TRUE	NA
fc7h9q	ieu-b-4957	15525_294_ADH1C_ADH1G	ieu-b-4957	0.00801548909469667	4.98219147556462e-06	TRUE	NA
Fd4U2H	ieu-b-4957	2515_14_GFRA2_GFRa_2	ieu-b-4957	0.04224494859896	9.15210968664243e-05	TRUE	NA
fdincH	ieu-b-4957	15540_6_VIM_Vimentin	ieu-b-4957	0.00293874050619194	9.95585723847092e-06	TRUE	NA
FewCn4	ieu-b-4957	17686_27_TBCB_TBCB	ieu-b-4957	0.00162882835331207	6.4999583560578e-05	TRUE	NA
FG7xnK	ieu-b-4957	9838_4_SMAD1_SMAD1	ieu-b-4957	0.00119072984198797	1.74348257498915e-06	TRUE	NA
fgJiI7	ieu-b-4957	18188_12_GATM_GATM	ieu-b-4957	0.0125313950353482	5.93155695033338e-05	TRUE	NA
FjejRM	ieu-b-4957	5731_1_SPINK6_ISK6	ieu-b-4957	0.157633755671365	0.000748249576797542	TRUE	NA
FKqBzN	ieu-b-4957	15615_8_LILRB3_LIRB3	ieu-b-4957	0.463634873916411	9.20850335357913e-06	TRUE	NA
FLnZBe	ieu-b-4957	17384_110_PFKM_K6PF	ieu-b-4957	0.0131337562383765	0.00016139007757792	TRUE	NA
FMNjl5	ieu-b-4957	8814_33_PSAPL1_SAPL1	ieu-b-4957	0.0760136405069937	0.000169547793568479	TRUE	NA
fosids	ieu-b-4957	7928_183_TPST1_TPST1	ieu-b-4957	0.0253139346240262	4.78017336741049e-06	TRUE	NA
FP47y2	ieu-b-4957	9715_15_IGSF3_IGSF3	ieu-b-4957	0.00554415722616754	0.000138860941856555	TRUE	NA
FQmlhV	ieu-b-4957	14158_17_ANXA5_Annexin_V	ieu-b-4957	0.00932134039027218	1.67368650297298e-05	TRUE	NA
fQn7Wr	ieu-b-4957	13112_179_FSTL1_FSTL1	ieu-b-4957	0.0102687290707262	0.000203814420268739	TRUE	NA
FqXKXu	ieu-b-4957	9837_60_NQO1_NAD_P_H_dehydrogenase	ieu-b-4957	0.299162747681482	8.60940296963282e-05	TRUE	NA
fR739k	ieu-b-4957	10627_87_APLP2_APLP2	ieu-b-4957	0.00919907615605366	0.00031394804909852	TRUE	NA
FSMwTf	ieu-b-4957	4471_50_TGM3_TGM3	ieu-b-4957	0.0712334227274156	6.59663883103075e-06	TRUE	NA
fSsk2y	ieu-b-4957	7140_1_CELA2A_ELA2A	ieu-b-4957	0.00438944829785973	1.59437986504471e-05	TRUE	NA
FsTYSd	ieu-b-4957	9005_16_PLXNA1_PLXA1	ieu-b-4957	0.026556488854672	2.57119865750702e-06	TRUE	NA
FTHtmA	ieu-b-4957	16035_8_FLT4_VEGF_sR3	ieu-b-4957	0.00843839481704564	1.96759898873131e-06	TRUE	NA
fUKADZ	ieu-b-4957	9267_2_CPA4_CBPA4	ieu-b-4957	0.761898804938399	0.000761182005952266	TRUE	NA
fUvah9	ieu-b-4957	2819_23_CDH5_Cadherin_5	ieu-b-4957	0.0100851729862716	0.000813308460081448	TRUE	NA
fv9TlH	ieu-b-4957	4960_72_ANXA1_annexin_I	ieu-b-4957	0.00578727233576546	1.50041944176153e-05	TRUE	NA
fvKIO0	ieu-b-4957	16853_5_NRK1_NRK1	ieu-b-4957	0.0115602933129371	0.000141692137060392	TRUE	NA
FXwFAq	ieu-b-4957	6947_4_ST3GAL6_SIA10	ieu-b-4957	0.469120021187947	0.000261957875551106	TRUE	NA
FyLmnE	ieu-b-4957	2700_56_PROS1_Protein_S	ieu-b-4957	0.00204336257711484	6.98704921136719e-05	TRUE	NA
G437Ll	ieu-b-4957	7145_1_ITIH3_ITIH3	ieu-b-4957	0.176703240217907	0.0002176225261402	TRUE	NA
G5v7TT	ieu-b-4957	19365_11_BCAT2_BCAT2	ieu-b-4957	0.0100951458912546	5.64303469289073e-05	TRUE	NA
G6UbmJ	ieu-b-4957	19153_53_MPPED2_MPPD2	ieu-b-4957	0.00771610837832131	2.41700537990395e-05	TRUE	NA
g8OCNC	ieu-b-4957	18213_30_UBE2F_UBE2F	ieu-b-4957	0.00230399677137115	0.000330919292432869	TRUE	NA
GAmzf5	ieu-b-4957	7810_20_C1QTNF5_C1QTNF5	ieu-b-4957	0.0171789271986766	0.00137200645669782	TRUE	NA
Gaz08x	ieu-b-4957	9173_21_PGM1_PGM1	ieu-b-4957	0.00410726131963055	3.40283796367221e-05	TRUE	NA
GB5Gbv	ieu-b-4957	10800_15_SERPINH1_Collagen_binding_protein	ieu-b-4957	0.0076239544093071	0.000236715186309444	TRUE	NA
gbnHEe	ieu-b-4957	6379_62_ADAMTSL2_ATL2	ieu-b-4957	0.00538503024871429	6.47880552567323e-06	TRUE	NA
gda6so	ieu-b-4957	5620_13_PAM_AMD	ieu-b-4957	0.222104206934017	9.78530381567743e-06	TRUE	NA
GgO57X	ieu-b-4957	9251_28_MAN2B2_MA2B2	ieu-b-4957	0.331616287717	9.71386157604399e-05	TRUE	NA
GiES4O	ieu-b-4957	5463_22_GAS1_GAS1	ieu-b-4957	0.00332925574010363	1.37271551462727e-05	TRUE	NA
gkSUhL	ieu-b-4957	13488_3_ARFIP1_ARFP1	ieu-b-4957	0.0224524056027952	3.46320452760118e-05	TRUE	NA
Gn6jEk	ieu-b-4957	3046_31_RETN_resistin	ieu-b-4957	0.0279361484791201	1.2196818137379e-05	TRUE	NA
gopUBt	ieu-b-4957	10903_50_STX8_STX8	ieu-b-4957	0.00161702039537848	6.85704038387743e-05	TRUE	NA
gPLCYK	ieu-b-4957	13552_7_SWAP70_SWP70	ieu-b-4957	0.114294711591587	8.41154411074516e-05	TRUE	NA
GPPhO6	ieu-b-4957	5238_26_PPIE_PPIE	ieu-b-4957	0.0388260544017448	0.000500093625896617	TRUE	NA
GrGYci	ieu-b-4957	18214_2_GCLM_GSH0	ieu-b-4957	0.00360352568873323	0.000661356924728532	TRUE	NA
Gs47Dh	ieu-b-4957	8394_56_RNASE2_RNase_2	ieu-b-4957	0.0108548355131912	0.000285134431623994	TRUE	NA
GsNj0D	ieu-b-4957	17786_5_GGPS1_GGPPS	ieu-b-4957	0.00398652868584606	0.000655793848943335	TRUE	NA
gsUiTD	ieu-b-4957	17151_84_IRF3_IRF_3	ieu-b-4957	0.00242374209569129	0.00029691821013503	TRUE	NA
GTxIj6	ieu-b-4957	18222_34_SH3GLB2_SHLB2	ieu-b-4957	0.076172666735519	0.000128998026446068	TRUE	NA
gUPnLq	ieu-b-4957	2979_8_CXCL5_ENA_78	ieu-b-4957	0.010678841758695	0.000940795981507412	TRUE	NA
GVaZz1	ieu-b-4957	6557_50_LRRC15_LRC15	ieu-b-4957	0.0405039314264564	9.61758315048328e-05	TRUE	NA
gvsOZ7	ieu-b-4957	3221_54_SFRP1_SARP_2	ieu-b-4957	0.0112208071413148	0.000267016360042649	TRUE	NA
gYiQTx	ieu-b-4957	2611_72_TYRO3_Dtk	ieu-b-4957	0.000425391799594982	0.000297739283227749	TRUE	NA
gZjx4o	ieu-b-4957	9557_5_MANSC1_MANS1	ieu-b-4957	0.024261587604066	4.285867961902e-05	TRUE	NA
GzT0Qw	ieu-b-4957	8909_77_GNPDA1_GNPI1	ieu-b-4957	0.00957429163406274	0.00147173273489544	TRUE	NA
gZZZW1	ieu-b-4957	18933_4_TGM4_TGM4	ieu-b-4957	0.00132058375931759	0.000398821041504294	TRUE	NA
h0e7CU	ieu-b-4957	9321_400_NMB_NMB	ieu-b-4957	0.00887296884027809	0.00024665180791867	TRUE	NA
h18hiT	ieu-b-4957	18396_10_AES_AES	ieu-b-4957	0.00141451733168612	0.000193937598091275	TRUE	NA
h2wss4	ieu-b-4957	17350_13_CHMP2B_CHM2B	ieu-b-4957	0.0260321931882447	0.000296543906573198	TRUE	NA
h2ZahU	ieu-b-4957	16558_2_MYOC_MYOC	ieu-b-4957	0.0346087873897862	0.000109484947433261	TRUE	NA
HCO51c	ieu-b-4957	5648_28_CTRB2_CTRB2	ieu-b-4957	0.375145202073409	0.000492293529097516	TRUE	NA
Hd1srg	ieu-b-4957	12522_6_RAD23B_RD23B	ieu-b-4957	0.00137009179351449	4.55683542592485e-05	TRUE	NA
hdeEAa	ieu-b-4957	17682_1_CD46_CD46	ieu-b-4957	0.0275539901579441	4.6819608643602e-06	TRUE	NA
HemrTB	ieu-b-4957	9416_77_CPM_CBPM	ieu-b-4957	0.00410242167736154	4.62417596218289e-06	TRUE	NA
hFEGOi	ieu-b-4957	19377_14_OLFM2_NOE2	ieu-b-4957	0.237891277560142	0.000560752093181166	TRUE	NA
hh0SAU	ieu-b-4957	12975_11_KRT20_Keratin_20	ieu-b-4957	0.00163680656523239	0.000121259751692389	TRUE	NA
hh4cAi	ieu-b-4957	14618_26_VOPP1_ECOP	ieu-b-4957	0.00316771404086232	0.00029557003212756	TRUE	NA
hh7R0y	ieu-b-4957	8043_153_COMP_COMP	ieu-b-4957	0.0196597300994281	0.000242538813203623	TRUE	NA
HHXFo1	ieu-b-4957	16916_19_SLITRK6_SLIK6	ieu-b-4957	0.0144132296701699	9.06598252459957e-05	TRUE	NA
hj6pWI	ieu-b-4957	13632_10_ZYX_Zyxin	ieu-b-4957	0.00257374523415749	5.81727781136917e-05	TRUE	NA
hkINqO	ieu-b-4957	11616_9_HSF1_HSF1	ieu-b-4957	0.00202968542385201	0.00010042425376197	TRUE	NA
HKnAaa	ieu-b-4957	13740_51_FRZB_sFRP_3	ieu-b-4957	0.040540943069555	0.000463715840211904	TRUE	NA
hKQYKM	ieu-b-4957	3066_12_LGALS3_Galectin_3	ieu-b-4957	0.0735994217742864	0.000860106798820235	TRUE	NA
hLfTrE	ieu-b-4957	3291_30_FCER2_CD23	ieu-b-4957	0.0317535803100776	0.000152556604982354	TRUE	NA
hMEltT	ieu-b-4957	3325_2_MATN2_MATN2	ieu-b-4957	0.00574850234888485	0.000235130464785364	TRUE	NA
hnLpKQ	ieu-b-4957	14112_40_RELT_RELT	ieu-b-4957	0.00151278833487608	2.44354522193846e-06	TRUE	NA
hPuFje	ieu-b-4957	11142_11_ANGPTL1_ANGL1	ieu-b-4957	0.0447931951920336	0.000182823841971399	TRUE	NA
HqnG1F	ieu-b-4957	2994_71_IL1RL2_IL_1Rrp2	ieu-b-4957	0.0121655158452299	0.000805099180724381	TRUE	NA
hREeWm	ieu-b-4957	3448_13_INSR_IR	ieu-b-4957	0.00262501874239734	0.000233506579838738	TRUE	NA
HtXTnA	ieu-b-4957	19143_38_CYB5R2_NB5R2	ieu-b-4957	0.0218208533523087	2.09019106583611e-05	TRUE	NA
hUhtT8	ieu-b-4957	2836_68_LCN2_Lipocalin_2	ieu-b-4957	0.00171659707466495	3.68167780604452e-07	TRUE	NA
HUJ5XB	ieu-b-4957	12396_19_HIBCH_HIBCH	ieu-b-4957	0.0682637082681636	3.24529838399245e-05	TRUE	NA
huJWFy	ieu-b-4957	6930_95_ST8SIA6_SIA8F	ieu-b-4957	0.00120893411036618	0.000184660186522643	TRUE	NA
HVD2rl	ieu-b-4957	4563_61_PLCG1_PLCG1	ieu-b-4957	0.00229989287144441	0.000802920478609546	TRUE	NA
Hvw9ke	ieu-b-4957	3309_2_FCGR2A_FCG2A	ieu-b-4957	0.770012516073641	0.000314361396486816	TRUE	NA
hw2mH6	ieu-b-4957	19176_27_FAM49B_FA49B	ieu-b-4957	0.00125391315386605	0.000237316654689215	TRUE	NA
HW5pEx	ieu-b-4957	16900_29_MDGA1_MDGA1	ieu-b-4957	0.654354799961041	7.18409255315434e-06	TRUE	NA
HXlZh6	ieu-b-4957	5006_71_MAPK13_MK13	ieu-b-4957	0.00511983834539371	0.000840899611358307	TRUE	NA
HxTL6o	ieu-b-4957	2731_29_POR_NADPH_P450_Oxidoreductase	ieu-b-4957	0.0103808901877114	4.71121711594814e-05	TRUE	NA
HYduVn	ieu-b-4957	17761_2_NUDT5_NUDT5	ieu-b-4957	0.00258456907964387	0.000495372301572909	TRUE	NA
I1qdsW	ieu-b-4957	3199_54_KLK12_kallikrein_12	ieu-b-4957	0.00917129599450588	6.69597482042935e-05	TRUE	NA
I1WJIb	ieu-b-4957	11606_22_DNAJB6_DNJB6	ieu-b-4957	0.00130925669612597	3.37364912508348e-08	TRUE	NA
I3ymcI	ieu-b-4957	7921_65_FJX1_FJX1	ieu-b-4957	0.015090669040075	0.000359377587778891	TRUE	NA
i5RmVM	ieu-b-4957	4546_27_ADGRE2_EMR2	ieu-b-4957	0.067530157169236	9.27756055655386e-06	TRUE	NA
I7iUYy	ieu-b-4957	8925_25_RRM2B_RIR2B	ieu-b-4957	0.0118090275993866	0.00043357668492019	TRUE	NA
I82XzW	ieu-b-4957	5430_66_SIRPA_SHPS1	ieu-b-4957	0.734215191721257	1.19497543675535e-05	TRUE	NA
Ic7QGN	ieu-b-4957	4188_1_AKR7A2_Aflatoxin_B1_aldehyde_reductase	ieu-b-4957	0.0099643974169507	3.59207867996549e-05	TRUE	NA
icI4d7	ieu-b-4957	10754_113_PROK2_Prokineticin_2	ieu-b-4957	0.193565588352338	0.000337924622212056	TRUE	NA
IEauG7	ieu-b-4957	18243_9_CMPK1_Cytidylate_kinase	ieu-b-4957	0.00358445070647407	3.19939116358353e-07	TRUE	NA
iFxRL9	ieu-b-4957	13692_154_WISP1_WISP_1	ieu-b-4957	0.1579915038465	5.51570093173611e-05	TRUE	NA
ig4hnf	ieu-b-4957	18896_23_HS6ST3_H6ST3	ieu-b-4957	0.00435980204586855	0.0001297449357672	TRUE	NA
IGpkQf	ieu-b-4957	6462_12_TIMP4_TIMP_4	ieu-b-4957	0.0445218885954675	0.000231514009491363	TRUE	NA
ihc9pz	ieu-b-4957	17765_3_SNUPN_SPN1	ieu-b-4957	0.00641806277260275	0.00157471664094698	TRUE	NA
Ii1D4j	ieu-b-4957	3210_1_METAP1_METAP1	ieu-b-4957	0.00202364259097831	0.00046188330706446	TRUE	NA
IK4jWh	ieu-b-4957	17210_2_TCL1A_TCL1A	ieu-b-4957	0.015671556808402	4.68448725955114e-06	TRUE	NA
iN5UOg	ieu-b-4957	4706_17_EPB41_41	ieu-b-4957	0.0020052162655667	3.83043765462973e-05	TRUE	NA
IOpxMR	ieu-b-4957	6925_26_SNX8_SNX8	ieu-b-4957	0.00474001980942787	1.73996710293583e-05	TRUE	NA
IRzlDy	ieu-b-4957	2665_26_TNFRSF17_BCMA	ieu-b-4957	0.00773980328250531	0.00100149592855515	TRUE	NA
iSgUmC	ieu-b-4957	4209_60_VTA1_DRG_1	ieu-b-4957	0.00124768553183741	5.74018494700913e-06	TRUE	NA
IsxdVT	ieu-b-4957	19602_36_JUND_jun_D	ieu-b-4957	0.00169549693875858	0.00079600148786471	TRUE	NA
ItJoFS	ieu-b-4957	12445_50_ANKRD27_ANR27	ieu-b-4957	0.00135838303450025	2.63153166048728e-06	TRUE	NA
itUbTU	ieu-b-4957	3302_58_CST7_CYTF	ieu-b-4957	0.24692833517613	0.000478725037879214	TRUE	NA
ivpRQ0	ieu-b-4957	8233_2_ITIH5_ITIH5	ieu-b-4957	0.0434428164857305	3.80839310766983e-05	TRUE	NA
ivTXOA	ieu-b-4957	4249_64_NME2_NDP_kinase_B	ieu-b-4957	0.00920263339826963	0.000218666696627407	TRUE	NA
iXrQou	ieu-b-4957	14079_14_IL18R1_IL_18_Ra	ieu-b-4957	0.227896185778925	0.000115119154131155	TRUE	NA
J79TWh	ieu-b-4957	19338_3_LZIC_LZIC	ieu-b-4957	0.00129238282794979	7.19210746296674e-05	TRUE	NA
j7K4Vg	ieu-b-4957	9839_148_TIRAP_Tirap	ieu-b-4957	0.0104869102721975	2.34102206272111e-05	TRUE	NA
J909zS	ieu-b-4957	11177_16_KRT5_K2C5	ieu-b-4957	0.00892702617789236	3.57826626215122e-05	TRUE	NA
jA17yC	ieu-b-4957	5586_66_MINPP1_MINP1	ieu-b-4957	0.00437885739640649	0.000994680345808586	TRUE	NA
jaZhF3	ieu-b-4957	9638_2_TIGIT_TIGIT	ieu-b-4957	0.00273792902944297	2.71766071388204e-05	TRUE	NA
